12,14,10,15,8,7,3,5,3,10,19,9,4,2,20,16,17,11,13,18
16,18,10,19,12,11,7,9,5,14,3,13,8,6,4,3,1,19,17,2
7,9,13,10,3,2,18,7,16,5,14,4,8,17,15,11,12,6,8,13
20,2,14,3,20,15,11,13,9,18,7,17,12,10,8,4,5,19,1,2
8,10,2,11,4,3,19,1,17,6,15,5,20,18,16,12,13,7,9,14
14,16,8,17,14,9,1,7,3,12,1,18,6,4,2,18,19,13,15,4
4,6,18,7,20,19,15,17,13,8,11,1,16,14,12,8,9,3,5,10
13,15,7,16,4,8,4,6,2,11,20,10,5,3,1,17,18,12,14,19
5,7,19,8,1,20,16,18,14,6,12,2,16,15,13,9,10,4,6,11
11,13,5,15,7,6,2,11,20,9,18,8,3,1,12,15,16,10,12,17
17,19,1,20,13,12,8,10,6,15,4,14,9,7,5,1,3,16,18,3
1,5,17,6,19,18,14,16,12,14,10,20,15,13,1,7,8,2,4,9
15,4,9,18,11,10,2,8,4,13,2,12,7,5,3,19,20,14,16,10
10,12,4,13,6,5,1,3,19,8,17,7,2,10,18,18,15,9,11,16
2,4,16,3,18,17,13,15,11,20,9,19,14,12,16,6,7,1,3,8
19,1,13,2,15,14,10,12,12,17,6,16,11,9,7,3,5,18,20,5
18,20,12,1,14,13,9,11,7,16,5,15,10,19,6,2,3,17,19,4
9,11,3,12,5,4,20,2,2,7,16,6,1,19,17,13,14,8,10,15
6,8,20,9,2,6,17,10,15,8,13,3,18,16,14,10,11,5,7,12
1,3,15,4,17,16,12,14,10,19,15,18,13,11,9,5,6,20,2,7
