2,3,4,11,13,6,20,2,14,19,8,15,11,17,19,1,15,19,7,11
3,14,9,1,4,17,11,13,5,16,19,20,2,13,9,12,6,16,18,7
19,20,1,15,10,4,17,10,11,16,17,6,5,14,15,18,17,2,4,13
4,13,16,2,5,18,12,14,6,11,20,1,3,9,10,1,7,17,19,11
10,1,2,8,11,4,14,20,12,17,6,7,8,15,12,19,13,3,4,14
14,5,6,12,16,8,2,20,16,18,10,11,13,19,20,3,17,18,9,18
1,12,13,19,2,13,9,11,14,8,17,19,20,19,7,12,4,14,16,5
6,19,18,4,5,20,14,16,8,9,2,3,5,11,12,15,9,19,1,11
18,9,2,16,19,5,6,8,20,5,14,15,17,3,15,7,1,11,13,2
20,11,12,18,18,14,8,10,18,7,16,3,19,5,6,4,3,13,6,4
7,18,19,15,8,1,15,2,9,10,3,4,15,12,15,16,10,20,2,11
13,4,3,11,1,7,1,3,15,20,9,10,12,18,19,20,16,6,8,17
16,13,8,14,17,10,4,6,18,3,12,4,15,1,3,5,19,14,11,20
19,10,11,20,20,13,7,9,1,5,15,16,18,19,5,8,2,12,12,3
5,16,17,3,6,19,15,15,7,12,2,2,4,10,11,5,8,18,20,9
17,2,3,9,6,5,19,1,13,3,7,8,10,16,17,20,14,4,6,15
2,13,14,20,3,16,10,12,4,9,18,19,1,7,8,1,5,15,17,6
8,19,20,12,9,2,16,18,10,17,4,7,7,13,8,17,11,1,3,12
17,16,9,15,18,11,17,7,8,4,20,14,16,2,3,6,20,10,12,1
15,6,18,13,16,6,3,5,17,2,11,12,3,20,16,4,18,8,10,6
