14,7,6,2,5,10,18,18,6,19,9,19,20,12,12,13,15,9,13,18
15,8,7,5,6,11,18,19,2,20,12,5,1,4,13,12,16,17,14,9
5,18,17,13,5,1,8,18,12,10,20,15,12,14,3,2,6,13,4,19
2,15,14,10,13,18,2,6,9,17,17,18,8,19,20,8,3,4,1,10
2,13,12,4,11,16,3,4,5,5,15,10,6,9,9,17,1,2,19,14
4,13,16,12,1,20,18,8,11,9,4,14,14,13,2,1,5,6,3,18
16,9,8,9,7,12,19,20,9,1,11,16,2,5,14,15,17,17,15,6
11,4,18,19,2,17,14,15,18,16,11,1,17,20,9,8,18,13,10,5
6,14,13,13,12,17,4,4,8,3,16,11,17,10,12,18,2,9,20,18
8,16,20,16,3,4,8,12,15,13,3,18,14,17,6,5,3,10,7,2
19,12,11,7,10,15,2,20,6,4,12,9,5,2,17,16,20,1,18,18
12,5,4,20,3,8,13,16,19,17,7,2,17,1,3,9,13,4,11,6
6,16,18,7,17,2,9,11,13,14,1,16,12,15,4,3,13,8,5,20
8,20,4,15,6,3,20,11,12,12,2,1,13,16,15,4,8,9,8,1
13,6,5,1,4,14,16,17,20,18,18,3,19,16,11,10,14,15,12,5
3,20,15,11,14,19,6,12,10,12,18,13,2,12,1,20,16,5,2,17
18,11,10,6,2,14,13,2,5,3,13,8,4,7,8,15,19,6,17,11
4,10,9,5,8,13,20,1,12,2,12,8,3,17,15,14,3,19,16,11
10,3,2,18,1,6,8,14,17,5,5,20,16,19,8,7,11,12,9,7
19,2,17,17,13,5,12,13,19,14,4,19,14,18,7,4,10,18,8,3
