8,18,4,17,8,18,19,11,10,5,17,2,12,13,14,15,20,3,7,3
17,6,12,14,16,4,7,19,18,13,14,10,20,1,2,3,10,9,15,11
4,13,19,12,3,11,11,6,5,20,1,17,7,8,9,12,15,6,2,19
16,20,6,19,10,18,1,18,12,7,8,11,14,6,16,17,2,3,9,5
7,16,17,15,11,14,17,9,8,14,4,20,10,11,7,13,17,19,19,1
8,17,3,10,7,6,18,10,9,4,18,1,16,12,13,14,19,20,6,19
20,12,14,11,2,10,13,5,4,18,20,16,6,7,8,5,14,15,1,17
10,19,5,18,9,17,6,12,11,6,7,3,1,14,5,16,1,2,18,4
8,1,6,20,11,5,2,14,13,8,4,5,15,16,17,18,20,4,10,2
16,5,11,20,15,3,6,18,17,12,13,9,19,20,1,14,7,8,14,10
1,3,9,2,13,5,4,16,6,10,5,7,17,18,18,20,5,6,12,4
6,15,1,14,5,13,9,8,7,12,3,19,9,17,11,12,17,18,4,20
2,17,17,10,1,9,12,4,3,18,19,15,5,6,7,8,13,14,20,16
13,2,8,17,12,9,3,15,14,9,10,6,16,17,13,19,2,5,11,17
15,4,12,3,7,2,5,17,16,11,12,15,18,19,20,1,6,7,13,9
18,7,13,6,17,5,8,20,19,6,15,11,1,2,3,4,11,10,16,16
20,9,15,8,17,7,3,2,3,16,4,13,3,14,5,6,11,12,20,14
1,10,16,9,20,6,11,3,2,17,18,20,4,5,6,6,12,2,19,15
5,5,20,13,15,12,16,7,6,1,2,18,8,17,10,11,16,17,3,19
19,8,14,7,18,6,9,9,20,15,16,17,2,3,4,17,10,11,17,3
