6,6,17,2,7,12,20,16,13,20,16,19,16,14,1,12,15,1,18,4
18,2,7,17,17,1,10,13,3,1,6,13,20,4,18,19,5,14,8,15
15,13,2,9,14,19,7,17,20,15,3,6,17,3,8,16,2,19,5,12
13,12,2,7,12,1,5,8,18,16,1,13,15,19,6,12,20,9,12,10
9,7,18,3,14,13,1,4,14,12,14,20,11,15,9,10,7,5,19,6
10,8,19,4,9,14,2,1,15,6,18,1,11,16,3,11,17,17,20,7
20,17,9,14,4,4,12,15,5,3,8,14,2,6,13,20,7,16,5,17
4,2,13,16,3,8,16,3,9,7,10,15,6,11,17,5,11,20,14,2
19,17,15,13,18,3,14,14,4,2,7,19,1,5,20,20,19,15,1,16
3,3,14,19,4,13,17,20,10,1,13,16,20,11,18,6,12,1,15,2
16,14,5,10,15,20,8,11,1,19,4,7,18,2,17,17,3,10,6,18
7,5,16,4,6,13,19,2,12,7,15,2,9,13,20,15,14,3,16,4
18,19,15,15,20,5,13,16,6,4,12,12,19,7,16,2,8,17,11,18
12,14,1,6,11,1,4,7,17,20,20,3,14,18,5,13,19,1,2,19
17,15,6,15,16,1,9,15,2,20,6,8,19,3,10,6,4,13,16,14
9,9,17,5,10,15,3,6,16,5,19,9,13,17,12,12,18,1,1,8
3,9,12,17,14,7,3,18,8,6,11,14,3,9,16,4,2,19,13,15
14,12,3,8,13,18,6,9,5,17,5,5,16,17,7,15,1,8,4,11
6,12,15,14,5,6,18,1,11,9,14,11,8,12,19,10,13,2,16,3
2,20,13,16,1,6,9,17,6,5,10,13,4,19,15,3,8,18,12,19
