17,18,15,19,3,11,10,3,8,6,16,5,20,2,13,2,8,17,4,9
13,4,1,20,20,17,10,9,11,12,2,18,6,7,19,8,15,3,13,15
15,6,3,7,2,3,18,11,13,14,4,20,8,9,1,10,16,13,12,17
19,14,11,15,9,7,14,19,18,2,12,8,16,17,9,16,4,13,20,17
2,13,10,14,9,6,5,18,20,1,13,7,15,16,8,17,3,12,19,4
16,7,4,14,3,20,19,12,18,15,5,1,9,10,2,4,17,6,13,18
12,3,1,4,19,15,15,8,10,15,1,4,5,6,18,7,5,2,9,13
9,9,17,1,16,13,12,9,7,8,18,14,2,6,15,16,10,19,6,11
14,5,2,1,1,4,17,10,12,13,3,19,7,8,9,9,15,4,7,16
10,1,18,2,17,14,13,6,8,9,19,20,3,8,16,16,11,20,7,12
8,19,16,20,13,12,11,4,12,7,17,13,20,2,14,3,2,18,5,10
20,12,8,12,7,4,10,16,18,19,13,5,13,5,6,15,1,10,3,2
11,2,15,3,18,15,14,15,9,10,20,16,4,5,17,1,12,1,8,13
17,8,5,8,4,1,20,13,15,16,2,2,11,11,5,12,18,7,14,19
18,9,14,10,5,6,1,14,16,17,7,3,11,12,4,13,8,8,15,20
4,15,12,16,19,8,7,20,2,18,13,6,17,18,10,19,5,8,1,6
12,12,9,20,8,5,19,17,19,20,10,6,20,15,11,16,2,11,18,3
5,16,13,17,12,9,8,1,3,4,14,19,18,13,11,20,1,15,2,4
18,10,7,1,6,3,2,15,17,18,8,4,12,13,5,14,20,9,16,1
6,17,5,18,13,9,9,4,4,17,15,20,19,20,9,1,7,7,3,18
