20,3,11,18,10,20,8,5,8,15,9,16,9,7,5,6,2,8,11,10
7,17,13,12,15,14,6,19,2,9,3,1,11,1,8,20,16,18,5,15
3,14,1,9,1,11,3,16,7,6,5,7,8,6,5,13,13,15,10,12
11,1,17,16,8,4,10,3,6,13,7,14,15,5,8,4,20,2,9,15
3,20,9,17,20,10,2,9,18,16,19,17,7,17,4,16,13,14,2,11
16,6,18,1,13,3,18,8,11,18,12,19,20,10,15,9,5,3,14,4
5,9,5,20,16,12,18,14,14,7,15,2,7,13,20,12,18,10,16,7
8,18,14,13,16,15,7,20,2,10,11,11,12,2,19,1,17,19,6,16
5,3,11,10,2,12,4,7,20,7,1,8,9,19,6,18,14,9,3,13
14,4,20,16,11,11,13,6,1,16,10,11,18,16,15,7,3,5,12,10
17,8,3,2,3,4,5,9,12,19,18,20,1,11,11,10,6,8,15,5
9,19,19,14,6,16,8,17,4,17,5,19,13,17,10,2,18,8,7,17
18,8,4,10,15,2,17,10,13,20,14,1,7,12,19,6,7,9,16,6
20,10,13,5,17,7,19,15,15,2,9,3,4,14,3,13,9,11,18,8
5,11,7,6,18,20,20,13,12,3,17,4,5,19,2,14,10,14,19,9
10,20,16,1,7,17,9,13,5,12,6,8,14,4,11,9,19,1,8,18
12,14,18,17,9,5,11,4,7,2,8,15,11,6,17,5,1,3,10,3
15,5,17,20,12,2,2,7,10,17,19,18,19,9,16,18,4,6,10,3
2,9,8,7,20,9,1,14,3,4,18,5,13,16,3,15,17,13,20,10
6,16,12,7,3,13,5,18,1,9,2,1,10,20,4,19,15,5,4,14
