10,15,1,10,8,4,9,20,5,5,7,14,4,18,16,18,16,1,1,19
15,13,1,8,4,10,18,18,9,3,5,18,2,11,14,18,20,19,4,17
19,10,5,12,10,14,11,2,11,7,15,16,6,15,18,20,4,3,8,1
14,12,5,7,1,9,8,17,8,17,4,11,1,10,11,15,19,18,3,16
10,8,16,3,1,3,2,13,4,18,20,18,17,8,9,11,15,2,19,10
6,20,13,15,10,17,13,5,16,10,15,19,4,18,1,7,7,6,17,4
3,1,9,16,14,18,15,9,17,11,13,20,10,2,2,4,8,6,12,5
1,19,7,14,12,14,13,4,5,9,11,18,12,17,20,12,6,5,10,17
3,14,2,2,7,11,8,11,10,4,20,13,3,12,14,17,1,20,5,18
6,4,18,19,17,18,18,9,20,19,16,3,13,2,5,7,11,4,15,14
18,10,18,7,3,7,4,15,6,20,16,9,19,8,11,3,17,16,1,14
18,16,6,11,9,14,10,1,10,6,8,18,5,11,17,19,17,2,12,20
13,2,10,17,15,19,16,14,18,17,14,1,20,20,9,5,9,8,13,6
13,11,19,11,4,7,5,16,7,1,3,12,20,9,12,18,18,1,2,20
11,12,17,4,16,6,8,14,5,19,15,8,18,10,10,12,16,15,2,13
19,7,16,2,20,4,1,12,19,17,19,2,16,5,16,10,20,13,18,11
7,5,13,20,18,15,19,10,1,15,17,4,20,3,6,8,12,11,16,9
5,3,11,16,16,20,17,8,19,5,15,1,12,1,10,6,8,9,14,7
20,4,6,13,11,15,1,3,14,8,10,17,7,20,19,1,5,4,9,4
3,6,14,20,19,3,20,13,2,16,5,5,15,4,18,9,13,12,17,10
