12,9,15,2,6,2,11,18,17,17,13,19,17,5,18,15,20,8,16,20
6,9,9,17,20,8,5,8,11,15,7,13,1,19,12,4,13,2,18,18
19,16,2,10,1,9,18,1,19,8,20,15,14,12,9,17,7,15,3,11
18,15,16,9,12,8,17,17,3,7,19,5,3,11,4,16,7,14,11,10
15,10,18,6,6,5,14,17,20,4,20,2,10,5,1,13,3,11,19,17
6,7,11,1,4,9,9,14,15,15,11,17,5,3,4,8,2,6,14,2
17,14,20,8,16,7,16,19,10,6,18,4,10,10,3,17,5,13,1,9
5,6,8,5,19,6,4,7,10,4,6,12,20,18,11,3,13,1,4,17
3,20,10,14,17,13,2,5,17,12,4,10,18,1,9,1,13,19,7,13
20,17,3,11,20,10,5,2,5,9,1,16,15,13,13,18,8,16,4,12
19,8,10,2,5,1,10,19,16,2,12,18,6,5,17,11,19,7,15,3
16,13,19,10,10,3,15,18,10,5,18,3,11,9,2,14,11,12,3,8
2,19,14,13,16,12,1,4,7,11,3,9,4,15,8,15,10,8,6,14
1,6,12,1,3,19,10,11,14,18,5,16,4,16,15,7,17,5,13,1
8,5,11,19,20,18,7,11,13,9,9,15,3,1,14,18,16,4,6,20
3,18,18,12,15,11,20,3,19,10,2,15,16,14,4,19,9,13,5,13
14,11,17,5,8,11,13,16,19,3,16,1,15,7,20,12,8,10,18,6
4,4,7,15,18,14,9,6,9,18,5,11,19,17,10,9,12,20,7,16
13,10,17,4,7,2,12,15,17,2,9,20,8,6,19,11,4,9,17,13
7,4,10,18,17,17,6,17,12,16,8,14,2,11,13,4,15,3,11,19
